"Probe_Set_ID"	"AT_number"	"Description"	"CO2_pvalue"	"Dev_pvalue"	"CO2byDev_pvalue"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"	"Kmeans_cluster"	"mapman_bin"
"262900_at"	"At1g59890"	"RNA.regulation of transcription.putative transcription regulator"	0.3558	9.999e-05	0.1347	10.6114149283373	-11.7205382731983	-11.4183423535079	7	"27.3.67"
"262901_at"	"At1g59910"	"not assigned.no ontology.formin homology 2 domain-containing protein"	0.0474	9.999e-05	0.1457	-2.60483220948749	15.4181025709413	12.490315110131	4	"35.1.20"
"262906_at"	"At1g59760"	"RNA.processing"	0.5435	9.999e-05	0.491	5.29694602794663	-10.8201001989814	-3.84197167209827	7	"27.1"
"262907_at"	"At1g59720"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.1514	9.999e-05	0.1748	2.32798598356065	-5.85729025830783	-33.1471042352462	5	"35.1.5"
"262908_at"	"At1g59900"	"TCA / org. transformation.TCA.pyruvate DH.E1"	0.9752	9.999e-05	0.184	9.6614801214342	-5.04658020480391	-4.28016029687892	4	"8.1.1.1"
"262909_at"	"At1g59830"	"protein.postranslational modification"	0.0385	9.999e-05	0.0493	2.08601716516591	-6.1540944686297	-20.0254909917288	2	"29.4"
"262910_at"	"At1g59710"	"not assigned.unknown"	0.2258	9.999e-05	0.6307	-0.337603405662082	11.8540533471735	14.0234769806215	4	"35.2"
"262913_at"	"At1g59960"	"secondary metabolism.flavonoids.chalcones"	4e-04	9.999e-05	0.0084	-1.84422194409679	28.6204159722325	26.9587900669359	6	"16.8.2"
"262914_at"	"At1g59750"	"RNA.regulation of transcription.ARF, Auxin Response Factor family"	0.5667	0.0013	0.9212	-0.909486834412975	-4.38024047182862	-7.91871291133443	7	"27.3.4"
"262916_at"	"At1g59700"	"misc.glutathione S transferases"	0.572	9.999e-05	0.6024	-10.1734997307359	5.00584061305482	-4.58746850566009	4	"26.9"
"262919_at"	"At1g79380"	"protein.degradation.ubiquitin.E3.RING"	0.1356	9.999e-05	0.226	-3.8985558656871	12.1321915855366	27.5833398181772	4	"29.5.11.4.2"
"262920_at"	"At1g79500"	"cell wall.precursor synthesis.KDO pathway.KDO-8-Phosphate Synthase"	0.0054	9.999e-05	0.1281	-1.76089849452602	-19.1931492054392	-23.4289130523918	1	"10.1.12.2"
"262922_at"	"At1g79420"	"not assigned.unknown"	0.8438	9.999e-05	0.2308	20.3787449323164	9.01349534385738	-29.7838457025247	7	"35.2"
"262923_at"	"At1g75660"	"RNA.processing.ribonucleases"	0.8515	9.999e-05	0.5242	5.67173434259199	-2.74806717706681	-4.94198808403887	7	"27.1.19"
"262924_s_at"	"At1g75630"	"transport.p- and v-ATPases.H+-transporting two-sector ATPase"	0.9617	9.999e-05	0.1021	-6.68719314115077	12.2081979785709	-4.02064919971361	2	"34.1.1"
"262929_at"	"At1g65720"	"not assigned.unknown"	0.5529	9.999e-05	0.1643	-2.621840898678	6.10178071520994	-8.089851403979	4	"35.2"
"262931_at"	"At1g65700"	"RNA.processing"	0.8175	9.999e-05	0.0096	4.51580055425466	-21.7591915171734	18.3081691974844	7	"27.1"
"262932_at"	"At1g65820"	"misc.glutathione S transferases"	0.0054	9.999e-05	0.0331	-3.80117143701721	29.0563410138981	35.139371712627	6	"26.9"
"262933_at"	"At1g65840"	"misc.oxidases - copper, flavone etc."	0.2879	9.999e-05	0.185	5.70754331789848	-6.51336276802167	-11.163479808548	5	"26.7"
"262934_s_at"	"At1g79570"	"protein.postranslational modification"	0.4512	0.0012	0.0286	21.6073407050065	-24.8730956868252	-5.75885734545546	1	"29.4"
"262935_at"	"At1g79410"	"transporter.sugars"	0.0352	9.999e-05	0.0095	-32.0465453770828	-11.3009695790646	10.471078004823	4	"34.2"
"262937_at"	"At1g79560"	"protein.degradation.metalloprotease"	0.105	9.999e-05	0.0361	8.99540043913904	-17.4052903841215	-9.73912690542887	5	"29.5.7"
"262939_s_at"	"At1g79530"	"PS.calvin cyle.GAP"	0.398	9.999e-05	0.0386	-9.82311771657705	-32.5084689746344	29.1792763157895	7	"1.3.4"
"262941_at"	"At1g79490"	"development.unspecified"	0.0276	9.999e-05	0.1325	2.8311451635673	-31.5730661992296	-18.7702165198954	7	"33.99"
"262944_at"	"At1g79550"	"glycolysis.cytosolic branch.3-phosphoglycerate kinase (PGK)"	0.0039	9.999e-05	0.0136	2.62306382126039	2.57087566521528	21.4321984645651	7	"4.1.12"
"262945_at"	"At1g79510"	"not assigned.unknown"	0.126	9.999e-05	0.6466	-2.47329123836429	-15.520466514362	-9.63218235724993	4	"35.2"
"262946_at"	"At1g79390"	"not assigned.unknown"	0.4941	9.999e-05	0.0053	5.65381481302071	-21.6883198765711	11.4669522345073	7	"35.2"
"262947_at"	"At1g75750"	"hormone metabolism.gibberelin.induced-regulated-responsive-activated"	0.1526	9.999e-05	0.1654	21.7717164723301	44.5996556357931	-11.0281226233363	4	"17.6.3"
"262948_at"	"At1g75560"	"RNA.regulation of transcription.putative transcription regulator"	0.9732	9.999e-05	0.0095	4.51572225083778	-13.2018801219648	10.5465391206635	7	"27.3.67"
"262950_at"	"At1g75510"	"RNA.transcription"	0.0043	0.2998	0.9117	18.2589218736101	16.2015845826865	22.671436042589	6	"27.2"
"262951_at"	"At1g75500"	"development.unspecified"	0.2018	0.0011	0.1164	-15.610992555955	7.7423178143101	-7.71578050698253	4	"33.99"
"262952_at"	"At1g75770"	"not assigned.unknown"	0.595	0.001	0.4344	17.8382356738889	14.7950848781874	-12.3583980305546	2	"35.2"
"262953_at"	"At1g75670"	"RNA.RNA binding"	0.1704	9.999e-05	0.7853	3.74042935720411	17.5470596818911	14.1198481561822	7	"27.4"
"262954_at"	"At1g54500"	"protein.assembly and cofactor ligation"	0.03	9.999e-05	0.4961	-6.62405333345107	-6.70304087673766	-16.4563646173543	4	"29.8"
"262955_at"	"At1g54520"	"not assigned.unknown"	0.1518	9.999e-05	0.3091	1.27724525787844	-5.38866805566709	-11.5386014115021	4	"35.2"
"262956_at"	"At1g54270"	"protein.synthesis.initiation"	0.8487	9.999e-05	0.4775	3.28502479667029	-6.11171139608231	5.48413543335289	7	"29.2.3"
"262957_s_at"	"At1g54250"	"RNA.transcription"	0.6448	9.999e-05	0.1314	0.86677342774015	-8.16499874457478	14.448762516405	7	"27.2"
"262958_at"	"At1g54410"	"stress.abiotic.unspecified"	0.7648	9.999e-05	0.0018	-9.57861062697603	16.9119915303592	-7.55954899796319	4	"20.2.99"
"262959_at"	"At1g54290"	"protein.synthesis.initiation"	0.548	9.999e-05	0.0375	-16.7460825910414	9.40811923090359	1.8358447871692	4	"29.2.3"
"262960_at"	"At1g54320"	"not assigned.no ontology"	0.049	9.999e-05	0.0927	-3.98008754279705	19.4720379667649	11.7691537021984	4	"35.1"
"262961_at"	"At1g54490"	"DNA.unspecified"	0.5484	0.0469	0.3851	-8.08197431086737	-9.25626689724518	7.97662950493522	7	"28.99"
"262962_at"	"At1g54340"	"TCA / org. transformation.TCA.IDH"	0.2085	9.999e-05	0.3561	1.46617441628417	14.9503431735956	0.245697249775938	4	"8.1.4"
"262963_at"	"At1g54220"	"TCA / org. transformation.TCA.pyruvate DH.E2"	0.2896	3e-04	0.9978	-5.97412123570429	-6.00574188769486	-5.29520683733148	4	"8.1.1.2"
"262964_at"	"At1g54380"	"not assigned.no ontology"	0.2176	9.999e-05	0.2402	4.85237225050575	-7.81217039467497	-16.2867953568909	7	"35.1"
"262965_at"	"At1g54310"	"not assigned.unknown"	0.0068	0.0022	0.6284	-11.4262782272934	-24.3454103195787	-18.2324102799801	1	"35.2"
"262966_at"	"At1g75760"	"protein.targeting.secretory pathway.ER"	0.125	9.999e-05	0.3845	-0.708255804216362	13.9173723278966	6.66882523536584	3	"29.3.4.1"
"262967_at"	"At1g75730"	"not assigned.unknown"	0.5854	0.0263	0.137	29.6409591281543	-11.7001090633903	-0.850816844688106	4	"35.2"
"262969_at"	"At1g75710"	"RNA.regulation of transcription.C2H2 zinc finger family"	0.0072	9.999e-05	0.2518	-3.01652897784748	-16.1281133814785	-17.2023622370166	7	"27.3.11"
"262970_at"	"At1g75690"	"protein.folding"	0.0906	9.999e-05	0.4596	-2.2255768083929	-12.2566772645174	-21.1008945197612	4	"29.6"
"262975_at"	"At1g75540"	"RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family"	0.7421	0.0012	0.6081	-3.13149982982264	7.45112657388999	-10.6963506680168	4	"27.3.7"
"262978_at"	"At1g75780"	"cell.organisation"	0.1294	9e-04	0.93	-19.1752134518407	-10.6989275644911	-17.6638182390902	5	"31.1"
"262980_at"	"At1g75680"	"misc.gluco-, galacto- and mannosidases.endoglucanase"	0.0032	9.999e-05	0.8415	-8.99524933128603	-8.20643528594712	-11.8076225637426	7	"26.3.4"
"262982_at"	"At1g54390"	"RNA.regulation of transcription.putative transcription regulator"	0.1626	0.0087	0.9855	-6.37112566361938	-8.16543658364768	-8.08956558386674	7	"27.3.67"
"262984_at"	"At1g54460"	"not assigned.unknown"	0.5632	9.999e-05	0.5459	-0.0338057652915535	8.35178400396231	-1.6030762131282	7	"35.2"
"262985_s_at"	"At1g23290"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L27A"	0.2591	9.999e-05	0.0078	-1.22778780968323	-18.7729183836314	10.6774804883459	7	"29.2.1.2.2.527"
"262986_at"	"At1g23390"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	0.3377	9.999e-05	0.5011	-18.8050233161156	5.3859776541871	-9.57089911149474	4	"29.5.11.4.3.2"
"262988_at"	"At1g23310"	"amino acid metabolism.synthesis.central amino acid metabolism.alanine.alanine aminotransferase"	0.6317	9.999e-05	0.5352	-4.3530468849513	5.19603105350781	-6.77400532438643	4	"13.1.1.3.1"
"262990_at"	"At1g23260"	"protein.degradation.ubiquitin.E2"	0.7423	0.0012	0.5763	-4.64390934458056	4.58062092322781	4.59538262209119	4	"29.5.11.3"
"262992_at"	"At1g54210"	"protein.degradation.autophagy"	0.8793	9.999e-05	0.767	-4.04503812960478	5.57679609789346	-3.90656150360799	4	"29.5.2"
"262996_at"	"At1g54440"	"DNA.synthesis/chromatin structure"	0.8299	9.999e-05	0.4367	1.6211269110414	-7.0806626970582	3.55669801218124	7	"28.1"
"263000_at"	"At1g54350"	"transport.ABC transporters and multidrug resistance systems"	0.0358	9.999e-05	0.4901	-3.78482824943345	-8.53720056317976	-14.3666186396769	4	"34.16"
"263001_at"	"At1g54360"	"not assigned.unknown"	0.1106	9.999e-05	0.3381	1.4486905375599	12.7664847312598	1.99103014746583	4	"35.2"
"263002_at"	"At1g54200"	"not assigned.unknown"	0.0593	9.999e-05	0.7235	-9.02649156370601	-23.0026908759532	-13.6680988184748	5	"35.2"
"263007_at"	"At1g54260"	"RNA.regulation of transcription.MYB domain transcription factor family"	0.9586	4e-04	0.0595	-5.71965595793886	15.9391955226229	-7.96530527647784	2	"27.3.25"
"263014_at"	"At1g23400"	"not assigned.unknown"	0.0063	9.999e-05	0.0047	5.42169938599379	-11.1409825834153	-23.3123510898021	4	"35.2"
"263015_at"	"At1g23430"	"protein.degradation"	0.7204	9.999e-05	0.1574	-21.9045263178317	16.0713108118157	1.06328305136538	4	"29.5"
"263016_at"	"At1g23410"	"protein.synthesis.ribosomal protein.eukaryotic.40S subunit.S27"	0.7012	9.999e-05	0.1436	5.26131389534346	-35.136080635245	25.9847236782986	7	"29.2.1.2.1.27"
"263023_at"	"At1g23960"	"not assigned.unknown"	0.7108	9.999e-05	0.9696	2.76200177993205	0.0563589828397677	2.35410815076797	4	"35.2"
"263029_at"	"At1g24050"	"not assigned.unknown"	0.3221	9.999e-05	0.2486	-2.88513180621971	4.25084840418313	5.73434586455576	7	"35.2"
"263031_at"	"At1g24070"	"cell wall.cellulose synthesis"	0.2483	9.999e-05	0.4717	-5.9101965757913	-29.0896682375229	-0.296090398211372	7	"10.2"
"263033_s_at"	"At1g23950"	"not assigned.unknown"	0.7886	2e-04	0.1165	-3.88247957763725	-5.79340706439816	7.97645976080802	3	"35.2"
"263034_at"	"At1g24020"	"stress.abiotic.unspecified"	0.7025	9.999e-05	0.0303	-0.489540099340721	-27.3404190089232	26.7440880494549	7	"20.2.99"
"263035_at"	"At1g23860"	"RNA.processing.splicing"	0.3393	9.999e-05	0.028	10.5369885443218	-12.4541705535822	-6.15718479142187	7	"27.1.1"
"263036_at"	"At1g23890"	"not assigned.no ontology"	0.4905	1e-04	0.2832	13.0915297631747	-16.297989809196	-10.6208574938767	7	"35.1"
"263037_at"	"At1g23230"	"RNA.regulation of transcription.putative transcription regulator"	0.568	0.0021	0.2006	0.781388597693732	-6.87116288266679	15.7538477831121	7	"27.3.67"
"263039_at"	"At1g23280"	"RNA.regulation of transcription.unclassified"	0.8425	9.999e-05	0.1796	20.6027182770966	-20.960264968613	10.7334521202943	7	"27.3.99"
"263044_at"	"At1g23360"	"Co-factor and vitamine metabolism.folate & vitamine K.vitamine K"	0.4122	0.0204	0.4015	1.31154330163594	-14.4077033517999	0.721801613729376	5	"18.5.2"
"263046_at"	"At2g05380"	"not assigned.no ontology.glycine rich proteins"	0.2382	9.999e-05	0.0572	-21.0808718985762	60.5591635862824	17.9885529205274	2	"35.1.40"
"263047_at"	"At2g17630"	"amino acid metabolism.synthesis.serine-glycine-cysteine group.serine.phosphoserine aminotransferase"	0.0811	9.999e-05	0.1237	6.40747065842404	-29.5677854021978	-12.3880661456759	7	"13.1.5.1.2"
"263048_s_at"	"At2g05310"	"not assigned.unknown"	0.0047	9.999e-05	0.2267	-4.64398356294071	-24.1577278979299	-16.6823477311832	4	"35.2"
"263050_at"	"At2g05170"	"protein.targeting.secretory pathway.vacuole"	0.4168	9.999e-05	0.7118	-11.6206721908983	0.622256243103227	-4.13435657844474	4	"29.3.4.3"
"263053_at"	"At2g13440"	"signalling.in sugar and nutrient physiology"	0.0246	9.999e-05	6e-04	14.5946599333835	-21.8298599862194	-12.1357058965378	5	"30.1.1"
"263054_at"	"At2g04620"	"transport.metal"	0.1786	0.0013	0.4237	20.6641555693962	16.7801619468185	-2.95951613828589	2	"34.12"
"263064_at"	"At2g18160"	"not assigned.unknown"	0.9795	9.999e-05	0.1211	11.0809209659418	5.38598436015134	-14.2216102710547	7	"35.2"
"263066_at"	"At2g17540"	"not assigned.unknown"	0.0587	9.999e-05	0.7786	-3.4586648057688	-8.72264874230424	-6.868549705099	4	"35.2"
"263067_at"	"At2g17550"	"not assigned.unknown"	0.6006	9.999e-05	0.0931	-23.3316517728452	37.1930424742621	11.9769185621258	4	"35.2"
"263073_at"	"At2g17500"	"transport.misc"	0.8852	9.999e-05	0.9325	-1.74426465948528	3.52438312367501	-6.06140077240968	4	"34.99"
"263074_at"	"At2g17560"	"RNA.regulation of transcription.Nucleosome/chromatin assembly factor group"	0.0265	9.999e-05	0.1583	-0.287311245835398	-21.2453838085599	-9.24898895264563	7	"27.3.62"
"263075_at"	"At2g17570"	"not assigned.no ontology"	0.4329	8e-04	9e-04	-28.3617788948798	37.0085523965622	17.4103932071664	3	"35.1"
"263076_at"	"At2g17520"	"protein.postranslational modification"	0.2766	9.999e-05	0.0599	-12.2465987742198	11.0746916197751	25.8891705613559	4	"29.4"
"263077_at"	"At2g17510"	"cell.division"	0.5612	1e-04	0.2441	11.4008581732218	-16.6941728543753	-4.24756855609638	7	"31.2"
"263083_at"	"At2g27190"	"misc.acid and other phosphatases"	0.0742	9.999e-05	0.196	-4.40151443029446	35.9923287951297	18.7096501962108	4	"26.13"
"263096_at"	"At2g16060"	"redox.heme"	0.0024	9.999e-05	0.7887	52.0958301766981	38.9071200081877	30.7970699284882	7	"21.3"
"263097_at"	"At2g16070"	"not assigned.unknown"	0.0563	9.999e-05	0.1394	2.08601829753381	-8.82561971342936	-7.43435299160601	4	"35.2"
"263100_at"	"At2g05210"	"DNA.synthesis/chromatin structure"	0.1508	9.999e-05	0.7697	-7.15925199045079	-6.15439235601931	-15.8176052987596	5	"28.1"
"263101_s_at"	"At2g05230"	"stress.abiotic.heat"	0.2763	9.999e-05	0.9482	2.38018332635657	5.02987639443971	4.57761919607528	7	"20.2.1"
"263104_at"	"At2g05120"	"not assigned.unknown"	0.5608	9.999e-05	0.8609	1.89604491718194	-10.6783875599762	-10.7944072665681	7	"35.2"
"263106_at"	"At2g05160"	"RNA.regulation of transcription.unclassified"	0.0409	9.999e-05	0.5376	-18.7496631859089	-12.2567814355513	-35.6335276093398	4	"27.3.99"
"263110_at"	"At1g65220"	"protein.synthesis.initiation"	0.2746	9.999e-05	0.0883	-4.7729594257894	2.80254297278866	14.2939503878962	7	"29.2.3"
"263111_s_at"	"At1g65190"	"protein.postranslational modification"	0.2015	9.999e-05	0.3468	30.0576965049962	4.58065752239291	0.53451885214341	4	"29.4"
"263112_at"	"At1g03080"	"protein.postranslational modification"	0.0052	0.0557	0.3471	13.1109458122707	6.19751918653397	23.4622599000304	6	"29.4"
"263113_at"	"At1g03150"	"RNA.regulation of transcription.Silencing Group"	0.1383	9.999e-05	0.0111	-0.825815209706154	-3.62167788417028	18.7493720218613	7	"27.3.70"
"263114_at"	"At1g03130"	"PS.lightreaction.photosystem I.PSI polypeptide subunits"	0.4082	9.999e-05	0.3034	3.98657403094486	-0.528856524971621	-20.1066638556691	4	"1.1.2.2"
"263115_at"	"At1g03055"	"not assigned.unknown"	0.0055	9.999e-05	0.5365	-17.5591247196349	-23.9520608189149	-35.4698648413481	4	"35.2"
"263116_s_at"	"At1g03140"	"RNA.processing.splicing"	0.0948	9.999e-05	0.5473	2.03414763454002	5.93435561354064	11.9206684586202	7	"27.1.1"
"263117_at"	"At1g03040"	"TCA / org. transformation.TCA.pyruvate DH.E3"	0.3924	3e-04	0.3823	-3.55658591861705	6.798398851013	5.96727799930993	3	"8.1.1.3"
"263118_at"	"At1g03090"	"amino acid metabolism.degradation.branched-chain group.leucine"	0.0379	9.999e-05	0.0801	0.406976839288303	-4.50942689613925	-15.159832942245	4	"13.2.4.4"
"263119_at"	"At1g03110"	"not assigned.no ontology"	0.3944	9.999e-05	0.4086	0.406936615667781	-18.7917304407622	1.66388736004206	7	"35.1"
"263120_at"	"At1g78490"	"misc.cytochrome P450"	0.1553	9.999e-05	0.2214	-21.4011781369969	8.08301228961555	-14.294487318581	4	"26.10"
"263122_at"	"At1g78510"	"secondary metabolism.isoprenoids.terpenoids"	0.7066	9.999e-05	0.2014	-6.87638475817881	12.2335285623725	0.12700355733452	4	"16.1.5"
"263124_at"	"At1g78480"	"secondary metabolism.isoprenoids.terpenoids"	0.2533	8e-04	0.102	-26.3895247687941	27.9551799713846	-28.4531299588081	4	"16.1.5"
"263126_at"	"At1g78460"	"not assigned.no ontology"	0.0441	9.999e-05	0.0134	-14.5619716632933	26.2908428469594	48.7738024067712	4	"35.1"
"263128_at"	"At1g78600"	"RNA.regulation of transcription.C2C2(Zn) CO-like, Constans-like zinc finger family"	0.8827	9.999e-05	0.9833	-1.66138264604998	-2.83561279565332	0.806862919262145	7	"27.3.7"
"263129_at"	"At1g78620"	"not assigned.no ontology"	0.1134	9.999e-05	0.9489	-4.19098653076082	-5.43133667196948	-6.55287897567561	4	"35.1"
"263130_at"	"At1g78650"	"cell.cycle"	0.4445	9.999e-05	0.1345	5.58238050968478	-13.5726453492152	32.2659372264032	7	"31.3"
"263131_at"	"At1g78630"	"protein.synthesis.ribosomal protein.prokaryotic.chloroplast.50S subunit.L13"	0.4322	9.999e-05	0.2939	6.87667105786245	-5.85715097530465	-12.8757047100702	5	"29.2.1.1.1.2.13"
"263132_at"	"At1g78560"	"transport.unspecified cations"	0.1037	0.0231	0.3232	1.10603960191181	-9.56329398776507	-15.3176279072657	5	"34.14"
"263133_at"	"At1g78450"	"not assigned.no ontology"	0.2629	9.999e-05	0.2694	-15.7322131140261	12.2844845003402	-23.3253904109195	4	"35.1"
"263134_at"	"At1g78570"	"cell wall.precursor synthesis.RHM"	0.5417	9.999e-05	0.67	-7.7860537578882	-3.18604743114043	2.21570782532946	7	"10.1.10"
"263135_at"	"At1g78550"	"secondary metabolism.flavonoids.dihydroflavonols"	0.0601	9.999e-05	0.7268	5.67165185438026	15.5744403862149	17.1924897515458	4	"16.8.3"
"263136_at"	"At1g78580"	"minor CHO metabolism.trehalose.TPS"	0.7731	9.999e-05	0.0692	11.5337736469518	7.01542130005759	-12.8610356991388	4	"3.2.1"
"263137_at"	"At1g78660"	"protein.degradation"	0.4694	2e-04	0.1925	-7.17531452501608	8.2052195083576	-8.46214442915916	7	"29.5"
"263142_at"	"At1g65230"	"not assigned.unknown"	0.092	9.999e-05	0.517	-8.19092943218055	-4.01254127452461	-19.4005019450121	4	"35.2"
"263143_at"	"At1g03100"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	0.3686	9.999e-05	0.0919	-13.0011773998837	5.05377715899069	38.7780431660906	7	"35.1.5"
"263145_at"	"At1g54090"	"cell.vesicle transport"	0.7084	9.999e-05	0.8195	-3.96392685474088	2.3166071768247	-2.97556464345619	4	"31.4"
"263150_at"	"At1g54050"	"stress.abiotic.heat"	0.0022	9.999e-05	0.0779	-2.78644286886175	-35.7624402466763	-24.5480132200474	7	"20.2.1"
"263151_at"	"At1g54120"	"not assigned.unknown"	0.2142	0.0079	0.39	-12.3357653436678	5.31423904579211	-21.3276760819493	5	"35.2"
"263152_at"	"At1g54060"	"RNA.regulation of transcription.Trihelix, Triple-Helix transcription factor family"	0.0733	9.999e-05	0.899	-11.5907924127859	-6.82917651099682	-8.07426107490687	7	"27.3.30"
"263155_at"	"At1g54140"	"RNA.transcription"	0.641	9.999e-05	0.0816	4.71007988867374	-20.7104995719882	10.9215408118725	7	"27.2"
"263156_at"	"At1g54030"	"misc.myrosinases-lectin-jacalin"	0.1294	9.999e-05	0.5645	0.49196219451961	12.3348495966426	11.920636759744	2	"26.16"
"263157_at"	"At1g54100"	"fermentation.aldehyde dehydrogenase"	0.7456	8e-04	0.9202	0.0845970081970691	-6.99731687068472	-0.5147454974211	7	"5.10"
"263159_at"	"At1g54130"	"stress.biotic.regulation of transcription"	0.7247	9.999e-05	0.2198	-1.97718202497263	13.7119613523948	-6.04550010860342	4	"20.1.5"
"263162_at"	"At1g54150"	"protein.degradation.ubiquitin.E3.RING"	0.0771	9.999e-05	0.8739	13.2641030719749	19.391374046489	9.13388300708356	4	"29.5.11.4.2"
"263163_at"	"At1g03160"	"signalling.G-proteins"	0.6528	9.999e-05	0.9144	0.866735627538907	-5.43161733053102	-7.74688912909363	4	"30.5"
"263165_at"	"At1g03060"	"not assigned.no ontology"	0.3159	9.999e-05	0.7135	-0.236686211782047	3.80465467060841	4.08257626383947	4	"35.1"
"263167_at"	"At1g03030"	"nucleotide metabolism.salvage.nucleoside kinases.uridine kinase"	0.0519	0.048	0.6662	3.51221042438131	12.4114863562814	11.2596619428296	3	"23.3.2.2"
"263171_at"	"At1g54115"	"transport.unspecified cations"	0.1798	9.999e-05	0.4451	-8.22205276803417	0.350368787707627	-3.36879727671643	4	"34.14"
"263174_at"	"At1g54040"	"hormone metabolism.jasmonate.induced-regulated-responsive-activated"	0.9244	0.0242	0.3865	-7.45775585408502	3.75809993038077	5.43057497074414	3	"17.7.3"
