"Probe_Set_ID"	"Transcript_ID_Array_Design_"	"Variance_Residual"	"SumVariance"	"SampleVariance"	"RSquare"	"F_T3_co2"	"F_T3_dev"	"F_T3_co2_dev"	"PrF_T3_co2"	"PrF_T3_dev"	"PrF_T3_co2_dev"	"Lsmean_co2_A"	"Lsmean_co2_E"	"Lsmean_dev_expanding"	"Lsmean_dev_fullexpand"	"Lsmean_dev_primordia"	"LinearLsmean_A_expanding"	"linearLsmean_A_fullexpand"	"linearLsmean_A_primordia"	"linearLsmean_E_expanding"	"linearLsmean_E_fullexpand"	"linearLsmean_E_primordia"	"percentage_A_PvX"	"percentage_A_PvE"	"percentage_A_EvX"	"percentage_E_PvX"	"percentage_E_PvE"	"percentage_E_EvX"	"neglog10pvalue_A_expanding_E_expanding"	"neglog10pvalue_A_fullexpand_E_fullexpand"	"neglog10pvalue_A_primordia_E_primordia"	"Cluster"	"Lsmean_A_expanding"	"Lsmean_A_fullexpand"	"Lsmean_A_primordia"	"Lsmean_E_expanding"	"Lsmean_E_fullexpand"	"Lsmean_E_primordia"	"BINCODE"	"NAME"	"BINCODE2"	"NAME2"	"BINCODE3"	"NAME3"	"percentchangeco2_primordia"	"percentchangeco2_expanding"	"percentchangeco2_fullexpand"
"266638_at"	"At2g35490"	0.006199	0.006199	0.309568	0.984743	2.69513	510.012	5.19997	0.1202	9.999e-05	0.0182	2.287204	2.231581	2.537516	2.710022	1.53064	6.035294	6.884372	2.798906	5.585196	6.219157	2.982281	115.6305	145.9665	14.06854	87.27937	108.5369	11.35073	0.99494	1.742959	0.922328	4	2.593424	2.783325	1.484863	2.481608	2.636719	1.576416	"31.1"	"cell.organisation"	NA	NA	NA	NA	6.55166697273863	-7.45776427792914	-9.66268237683844
"266641_at"	"At2g35605"	0.036587	0.036587	0.875113	0.968146	0.02364	239.146	3.9238	0.8797	9.999e-05	0.0411	0.254272	0.266927	-0.16333	-0.5191	1.464233	0.95955	0.622877	2.838977	0.830994	0.78175	2.681604	-66.2008	-78.0598	-35.0865	-69.0113	-70.8477	-5.92587	0.693426	1.558986	0.258438	7	-0.05957	-0.68298	1.505371	-0.26709	-0.35522	1.423096	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	-5.54329957586834	-13.3975300922307	25.5063198673253
"266648_at"	"At2g25840"	0.035389	0.035389	0.152611	0.823323	5.19745	31.9856	2.95157	0.0367	9.999e-05	0.0811	1.068943	0.884386	1.267334	0.531921	1.130737	2.675106	1.622664	2.127069	2.166058	1.288309	2.254187	25.76487	-23.7136	-39.3421	-3.90955	-42.8482	-40.5229	1.188071	1.62793	0.269309	5	1.419596	0.698364	1.088867	1.115072	0.365479	1.172607	"29.1"	"protein.aa activation"	NA	NA	NA	NA	5.97620481517054	-19.0290777262658	-20.605313237984
"266658_at"	"At2g25735"	0.123686	0.123686	1.559688	0.93958	8.88761	119.565	0.11762	0.0088	9.999e-05	0.8898	-2.39695	-1.94576	-1.61385	-1.16254	-3.73767	0.290013	0.373133	0.06325	0.368085	0.534837	0.088846	358.5185	489.9325	28.66057	314.2955	501.9819	45.30255	0.60469	1.275086	1.178913	4	-1.78581	-1.42224	-3.98279	-1.44189	-0.90283	-3.49255	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	40.4679841897233	26.9201725439894	43.3368262791016
"266668_at"	"At2g29760"	0.039152	0.039152	0.363661	0.917974	0.01485	81.5213	7.93061	0.9045	9.999e-05	0.004	-0.63201	-0.64239	-0.4589	-1.34235	-0.11035	0.862418	0.379244	0.821487	0.613757	0.410118	1.044627	4.982583	-53.8344	-56.0255	-41.2463	-60.7403	-33.1792	2.105576	0.365039	1.606364	5	-0.21354	-1.3988	-0.28369	-0.70426	-1.28589	0.062988	"35.1.5"	"not assigned.no ontology.pentatricopeptide (PPR) repeat-containing protein"	NA	NA	NA	NA	27.1629374536663	-28.8330020941121	8.14093301410173
"266687_at"	"At2g19670"	0.104935	0.104935	2.447934	0.96734	4.8033	232.098	3.08608	0.0435	9.999e-05	0.0735	-0.65808	-0.9636	-1.33748	-2.24286	1.147827	0.524618	0.219513	2.209995	0.298479	0.203331	2.221618	-76.2616	-90.0673	-58.1575	-86.5648	-90.8476	-31.8777	2.140801	0.196456	0.011419	7	-0.93066	-2.18762	1.144043	-1.7443	-2.2981	1.151611	"26.6"	"misc.O-methyl transferases"	NA	NA	NA	NA	0.525928791694086	-43.1054595915504	-7.37177297016578
"266699_at"	"At2g19730"	0.011623	0.011623	0.515026	0.982806	0.78833	448.48	8.73179	0.3878	9.999e-05	0.0027	4.602037	4.560845	4.602295	3.763977	5.378052	27.13427	12.8763	40.99631	21.74401	14.3334	42.1857	-33.8129	-68.5916	-52.546	-48.4564	-66.0231	-34.0811	2.647088	1.225806	0.224898	7	4.762044	3.686646	5.357422	4.442546	3.841309	5.398682	"29.2.1.2.2.28"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L28"	NA	NA	NA	NA	2.90121232862176	-19.8651373337112	11.3161389529601
"266700_at"	"At2g19740"	0.013799	0.013799	0.133985	0.921529	0.05287	86.8177	7.09698	0.8211	9.999e-05	0.0062	2.34276	2.331136	2.143962	2.077209	2.789673	4.87527	3.957247	6.76599	4.006774	4.499991	7.066741	-27.9445	-41.5127	-18.8302	-43.301	-36.3216	12.30958	2.027248	1.395346	0.336293	7	2.285482	1.984497	2.758301	2.002441	2.169922	2.821045	"29.2.1.2.2.31"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L31"	NA	NA	NA	NA	4.44504056316962	-17.8143159250667	13.7151913944214
"266702_at"	"At2g19860"	0.021184	0.021184	0.037365	0.568042	0.84026	5.06947	5.0995	0.3729	0.0197	0.0194	0.410441	0.353027	0.385986	0.495422	0.263794	1.360688	1.540255	1.120248	1.254956	1.290273	1.286784	21.46309	37.49232	13.19679	-2.47345	0.27111	2.814162	0.467602	1.610447	1.155847	4	0.444336	0.623169	0.163818	0.327637	0.367676	0.36377	"2.2.1.4"	"major CHO metabolism.degradation.sucrose.hexokinase"	NA	NA	NA	NA	14.8659939584806	-7.7704808155874	-16.229909982438
"266715_at"	"At2g46780"	0.078159	0.078159	0.45319	0.868599	6.80692	47.9043	1.87588	0.019	9.999e-05	0.1854	-1.90276	-2.21665	-1.6259	-2.87036	-1.68286	0.385379	0.159749	0.310675	0.272412	0.117066	0.312256	24.04555	-48.5801	-58.5475	-12.7601	-62.5094	-57.0259	1.361815	1.426214	0.012824	5	-1.37565	-2.64612	-1.68652	-1.87614	-3.0946	-1.6792	"27.4"	"RNA.RNA binding"	NA	NA	NA	NA	0.508891928864569	-29.3132215299744	-26.7187901019725
"266721_at"	"At2g03220"	0.007598	0.007598	0.067372	0.914079	12.2898	76.1192	3.31016	0.0029	9.999e-05	0.0627	-0.67566	-0.54416	-0.73885	-0.79462	-0.29626	0.559081	0.538695	0.814705	0.642234	0.616948	0.814017	-31.3762	-33.8786	-3.64643	-21.1031	-24.2094	-3.93718	1.900936	2.230574	0.006809	7	-0.83887	-0.89246	-0.29565	-0.63883	-0.69678	-0.29687	"10.3"	"cell wall.hemicellulose synthesis"	NA	NA	NA	NA	-0.0844477448892571	14.8731579145061	14.5264017672338
"266733_at"	"At2g03280"	0.053876	0.053876	0.516917	0.92059	0.13995	87.919	4.82425	0.7132	9.999e-05	0.0229	-1.37846	-1.41583	-1.80965	-1.88922	-0.49255	0.333334	0.240844	0.708785	0.24412	0.30258	0.712751	-52.9711	-66.0202	-27.747	-65.7497	-57.5475	23.94757	1.51394	1.207047	0.01707	7	-1.58496	-2.05383	-0.49658	-2.03434	-1.72461	-0.48853	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	0.559549087523018	-26.7641464717071	25.6331899486805
"266735_at"	"At2g46930"	0.010798	0.010798	0.03833	0.785354	13.9248	20.2652	1.39658	0.0018	9.999e-05	0.276	0.534871	0.368001	0.530518	0.565247	0.258545	1.495943	1.624587	1.251351	1.394724	1.347626	1.143617	19.54626	29.82669	8.599541	21.95729	17.83891	-3.3769	0.600456	2.68395	1.016874	4	0.581055	0.700073	0.323486	0.47998	0.43042	0.193604	"10.8.2"	"cell wall.pectin*esterases.acetyl esterase"	NA	NA	NA	NA	-8.60941494432817	-6.7662337401893	-17.0480866829539
"266742_at"	"At2g03050"	0.024134	0.024134	0.339979	0.945915	8.29187	134.173	2.30068	0.0109	9.999e-05	0.1324	-0.72636	-0.91886	-0.91187	-1.41034	-0.14563	0.610097	0.393962	0.918715	0.463024	0.359282	0.88949	-33.5924	-57.1181	-35.4262	-47.945	-59.608	-22.4053	2.196405	0.612974	0.169504	7	-0.71289	-1.34387	-0.12231	-1.11084	-1.47681	-0.16895	"27.3.99"	"RNA.regulation of transcription.unclassified"	NA	NA	NA	NA	-3.18107356470722	-24.106494541032	-8.80287946553221
"266746_s_at"	"At2g02930"	0.127636	0.127636	3.631233	0.973219	14.769	282.777	1.01785	0.0014	9.999e-05	0.3836	1.849352	2.440186	2.816813	3.866516	-0.24902	5.24503	11.79563	0.756242	9.465482	18.03656	0.936292	593.565	1459.77	124.8916	910.9544	1826.382	90.55084	1.999149	1.560665	0.619284	4	2.390951	3.560181	-0.40308	3.242676	4.172852	-0.09497	"26.9"	"misc.glutathione S transferases"	NA	NA	NA	NA	23.808516321495	80.4657361349697	52.9088314909844
"266747_at"	"At2g02870"	0.020318	0.020318	0.038961	0.60266	2.57628	7.02269	3.8876	0.128	0.0065	0.0421	-0.17444	-0.07598	-0.04451	-0.04791	-0.2832	0.925112	0.878942	0.855684	1.016264	1.064615	0.789193	8.113749	2.71807	-4.99074	28.77254	34.89922	4.757752	0.583147	1.84055	0.578507	6	-0.1123	-0.18616	-0.22485	0.023275	0.090332	-0.34155	"29.5.11.4.3.2"	"protein.degradation.ubiquitin.E3.SCF.FBOX"	NA	NA	NA	NA	-7.77050873920746	9.85307724902498	21.1246020784079
"266768_s_at"	"At2g47110"	0.007131	0.007131	0.189512	0.971332	0.00352	264.689	6.24905	0.9534	9.999e-05	0.0099	4.424683	4.426839	4.368896	3.97052	4.937866	21.91888	14.8733	30.38512	19.47688	16.52281	30.91937	-27.8631	-51.0507	-32.1439	-37.0075	-46.5616	-15.1671	1.600947	1.661769	0.167968	7	4.454102	3.894653	4.925293	4.283691	4.046387	4.950439	"35.3"	"not assigned.disagreeing hits"	NA	NA	NA	NA	1.75826193873844	-11.1410802011782	11.0904103326094
"266777_at"	"At2g29080"	0.018431	0.018431	0.131642	0.893328	0.81352	62.7342	4.12358	0.3805	9.999e-05	0.0359	1.634915	1.582221	1.509847	1.285706	2.030151	3.156945	2.409405	3.938207	2.568925	2.466959	4.23618	-19.838	-38.8197	-23.6792	-39.3575	-41.7645	-3.96921	1.786673	0.138233	0.538728	7	1.658529	1.268677	1.977539	1.361165	1.302734	2.082764	"29.5.9"	"protein.degradation.AAA type"	NA	NA	NA	NA	7.56620969898231	-18.6262351735618	2.38872252693093
"266781_at"	"At2g28940"	0.08565	0.08565	0.210904	0.690584	8.78095	10.8174	3.3024	0.0092	0.0011	0.063	-1.8767	-1.5035	-1.67326	-1.35846	-2.03857	0.243761	0.33353	0.248356	0.403304	0.456027	0.238551	-1.85001	34.29541	36.82672	69.06406	91.16521	13.07265	2.107802	1.351919	0.106529	6	-2.03646	-1.58411	-2.00952	-1.31006	-1.13281	-2.06763	"29.4.1.57"	"protein.postranslational modification.kinase.receptor like cytoplasmatic kinase VII"	NA	NA	NA	NA	-3.94796179677559	65.4505847941221	36.7274308158187
"266789_at"	"At2g29020"	0.025571	0.025571	0.070933	0.725339	0.18889	16.8797	4.03097	0.6696	1e-04	0.0382	2.200996	2.171088	1.985433	2.115295	2.457397	3.779758	4.22151	6.092076	4.148449	4.446999	4.951484	-37.9562	-30.7049	11.68729	-16.2181	-10.1886	7.196663	0.496149	0.287195	1.753258	7	1.918294	2.077759	2.606934	2.052572	2.152832	2.307861	"30.5"	"signalling.G-proteins"	NA	NA	NA	NA	-18.7225504081039	9.75435464386874	5.34142996226468
"266802_at"	"At2g22900"	0.02768	0.02768	0.581194	0.963713	5.61933	208.792	0.48541	0.0307	9.999e-05	0.6242	-0.33915	-0.50887	-0.76538	-1.06012	0.553467	0.601893	0.516031	1.590449	0.57501	0.445726	1.354256	-62.1558	-67.5544	-14.2654	-57.5405	-67.087	-22.4838	0.197859	1.039154	1.179044	7	-0.73242	-0.95447	0.669434	-0.79834	-1.16577	0.4375	"26.2"	"misc.UDP glucosyl and glucoronyl transferases"	NA	NA	NA	NA	-14.8507119687585	-4.46640848124168	-13.6241814929723
"266806_at"	"At2g30000"	0.022493	0.022493	0.231948	0.926113	1.16726	96.0197	4.00564	0.296	9.999e-05	0.0389	1.169746	1.100016	0.941325	0.73468	1.728638	2.160932	1.628165	3.236279	1.706447	1.700682	3.393888	-33.2279	-49.6902	-24.6545	-49.72	-49.8899	-0.33789	1.875147	0.250569	0.278294	7	1.111654	0.703247	1.694336	0.770996	0.766113	1.762939	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	4.87006837173185	-21.0318973479961	4.45390976958723
"266822_at"	"At2g44860"	0.015121	0.015121	0.604873	0.980954	0.11814	407.367	4.65985	0.7355	9.999e-05	0.0254	2.049303	2.031114	1.695394	1.377747	3.047485	3.518057	2.453845	8.214006	2.981439	2.75194	8.321739	-57.17	-70.1261	-30.25	-64.1729	-66.9307	-7.6976	1.519938	1.123257	0.080105	7	1.814779	1.295044	3.038086	1.576009	1.460449	3.056885	"29.2.1.2.2.24"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L24"	NA	NA	NA	NA	1.31157683595558	-15.2532491656616	12.1480778125758
"266842_at"	"At2g26140"	0.011933	0.011933	0.047602	0.80901	5.54468	30.7769	0.13423	0.0316	9.999e-05	0.8754	0.083781	0.194472	0.128011	-0.0694	0.358765	1.063535	0.915994	1.221846	1.122842	0.991572	1.345803	-12.9568	-25.032	-13.8727	-16.5671	-26.3211	-11.6908	0.40553	0.801112	1.045927	7	0.088867	-0.12659	0.289063	0.167155	-0.01221	0.428467	"29.5.7"	"protein.degradation.metalloprotease"	NA	NA	NA	NA	10.1450591973129	5.57640322133263	8.25092740782145
"266856_at"	"At2g26910"	0.008815	0.008815	0.065754	0.897852	17.0127	61.5081	0.06443	8e-04	9.999e-05	0.9378	1.381768	1.215115	1.21167	1.090515	1.59314	2.44645	2.271611	3.184127	2.192611	1.99628	2.858743	-23.1673	-28.6583	-7.14664	-23.3016	-30.1693	-8.95422	1.252686	1.898231	1.489242	7	1.29069	1.183716	1.670898	1.13265	0.997314	1.515381	"34.16"	"transport.ABC transporters and multidrug resistance systems"	NA	NA	NA	NA	-10.2189391315108	-10.3758098469211	-12.1205171131853
"266857_at"	"At2g26900"	0.020177	0.020177	0.239166	0.935724	8.50753	110.281	2.65901	0.0101	9.999e-05	0.1007	2.852037	2.673747	2.758219	2.237854	3.292603	7.69374	4.961131	9.861164	5.94944	4.484786	9.736795	-21.9794	-49.6902	-35.5173	-38.8973	-53.9398	-24.6184	2.251968	0.778842	0.066698	7	2.943685	2.310669	3.301758	2.572754	2.165039	3.283447	"34.14"	"transport.unspecified cations"	NA	NA	NA	NA	-1.26119999626819	-22.6716785334571	-9.60154045519057
"266858_at"	"At2g26890"	0.010692	0.010692	0.086538	0.905863	1.86224	69.9057	6.68953	0.1913	9.999e-05	0.0077	0.121541	0.182265	0.226156	0.414856	-0.1853	1.053503	1.357353	0.900395	1.298743	1.309409	0.859018	17.00458	50.75084	28.84182	51.1893	52.43096	0.821268	2.597964	0.311404	0.435252	4	0.075195	0.440796	-0.15137	0.377116	0.388916	-0.21924	"20.2.1"	"stress.abiotic.heat"	NA	NA	NA	NA	-4.59542756234764	23.2785288698751	-3.5321688610111
"266865_at"	"At2g29980"	0.005103	0.005103	0.116976	0.966765	6.77945	216.348	11.4186	0.0192	9.999e-05	8e-04	3.939385	3.859348	4.034587	4.187805	3.475708	15.86698	20.01315	11.37129	16.92656	16.59566	10.88366	39.53548	75.99714	26.13075	55.52268	52.48232	-1.95493	0.888159	4.185132	0.640911	4	3.987956	4.322876	3.507324	4.081217	4.052734	3.444092	"11.2.3"	"lipid metabolism.FA desaturation.omega 3 desaturase"	NA	NA	NA	NA	-4.28825577397111	6.67789333571983	-17.0762223837827
"266871_at"	"At2g44720"	0.025562	0.025562	0.040126	0.51464	4.69987	5.67664	0.76358	0.0456	0.0137	0.4822	-1.51008	-1.36092	-1.48332	-1.54095	-1.28223	0.325236	0.334946	0.397275	0.393329	0.352596	0.425529	-18.1332	-15.6892	2.985413	-7.56699	-17.1393	-10.3559	1.285213	0.282736	0.40496	7	-1.62044	-1.578	-1.33179	-1.34619	-1.50391	-1.23267	"27.4"	"RNA.RNA binding"	NA	NA	NA	NA	7.11195016046819	20.936489195538	5.26950612934622
"266874_at"	"At2g44760"	0.016758	0.016758	0.025831	0.505706	0.74832	3.04822	4.85923	0.3998	0.0756	0.0224	0.570462	0.522271	0.539795	0.46991	0.629395	1.51873	1.485222	1.451799	1.391581	1.291584	1.648264	4.610162	2.302188	-2.20626	-15.5729	-21.6397	-7.18589	0.601863	1.369515	1.202504	1	0.602865	0.570679	0.537842	0.476725	0.369141	0.720947	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	13.5325206864036	-8.37206086664516	-13.0376468972315
"266880_at"	"At2g44770"	0.015289	0.015289	0.029813	0.609272	6.90806	8.62605	0.57749	0.0183	0.0029	0.5726	-0.08158	-0.22144	0.005127	-0.26764	-0.19202	1.073661	0.878942	0.894324	0.938033	0.785063	0.856841	20.0528	-1.71998	-18.136	9.475649	-8.37711	-16.3075	1.145309	1.092622	0.309749	5	0.102539	-0.18616	-0.16113	-0.09229	-0.34912	-0.2229	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	-4.19121034434948	-12.632292688288	-10.6809095480703
"266881_at"	"At2g44680"	0.016617	0.016617	0.063589	0.800902	4.57192	26.9872	3.57827	0.0483	9.999e-05	0.0519	0.197496	0.316108	0.134359	0.534485	0.101563	0.97681	1.431187	1.078578	1.233341	1.465871	1.067321	-9.43541	32.69196	46.51638	15.55486	37.34115	18.85363	2.250252	0.148942	0.060387	2	-0.03385	0.517212	0.109131	0.302572	0.551758	0.093994	"29.4"	"protein.postranslational modification"	NA	NA	NA	NA	-1.04368900533852	26.2621185286801	2.42344291836077
"266882_at"	"At2g44670"	0.009444	0.009444	0.108334	0.93358	5.19996	109.557	0.56138	0.0366	9.999e-05	0.5813	2.151137	2.246501	2.378988	2.439514	1.777954	4.91947	5.31397	3.35222	5.500158	5.537512	3.508346	46.75259	58.52089	8.019142	56.77353	57.83826	0.679154	1.225666	0.398198	0.451688	4	2.298503	2.40979	1.745117	2.459473	2.469238	1.810791	"33.99"	"development.unspecified"	NA	NA	NA	NA	4.65739122133989	11.8038731814606	4.2066853971701
"266889_at"	"At2g44640"	0.055205	0.055205	0.722404	0.941776	5.58358	123.781	3.25491	0.0311	9.999e-05	0.0652	1.283217	1.044298	1.342529	0.160828	1.987915	2.985141	1.267227	3.811017	2.154359	0.986219	4.128604	-21.6708	-66.7483	-57.5488	-47.8187	-76.1125	-54.2222	1.584535	1.34878	0.303656	5	1.577799	0.341675	1.930176	1.107259	-0.02002	2.045654	"35.2"	"not assigned.unknown"	NA	NA	NA	NA	8.33339237269212	-27.830578187094	-22.1750325711179
"266899_at"	"At2g34620"	0.03911	0.03911	0.324852	0.908272	13.1313	70.162	2.25963	0.0023	9.999e-05	0.1367	1.429891	1.121501	1.684326	1.561829	0.580933	3.543549	3.548652	1.555315	2.914921	2.45613	1.438593	127.8348	128.1629	0.144001	102.6231	70.73147	-15.7394	0.999168	2.800039	0.363807	4	1.825195	1.827271	0.637207	1.543457	1.296387	0.524658	"27.3.99"	"RNA.regulation of transcription.unclassified"	NA	NA	NA	NA	-7.50471769384337	-17.7400679375395	-30.7869579772826
"266904_at"	"At2g34590"	0.013822	0.013822	0.1564	0.932665	11.5866	100.2	5.15542	0.0036	9.999e-05	0.0187	2.131551	1.959337	2.052165	1.626038	2.45813	4.515247	3.44335	5.411524	3.809298	2.766884	5.579845	-16.5624	-36.37	-23.7395	-31.7311	-50.4129	-27.365	1.674064	2.799457	0.220159	7	2.174805	1.783813	2.436035	1.929525	1.468262	2.480225	"11.1.31"	"lipid metabolism.FA synthesis and FA elongation.pyruvate DH"	NA	NA	NA	NA	3.11041769379568	-15.6347814416354	-19.6455777077555
"266905_at"	"At2g34560"	0.041232	0.041232	0.262369	0.880265	11.0844	51.5474	1.74528	0.0042	9.999e-05	0.2062	1.51591	1.224989	1.429769	0.827454	1.854126	3.016286	2.082019	3.72431	2.406212	1.512488	3.509533	-19.0109	-44.0965	-30.9741	-31.4378	-56.9034	-37.1424	1.17487	2.263694	0.252607	7	1.592773	1.057983	1.896973	1.266764	0.596924	1.811279	"31.1"	"cell.organisation"	NA	NA	NA	NA	-5.76689373333584	-20.2259997891447	-27.3547455618801
"266927_at"	"At2g45960"	0.009789	0.009789	0.045732	0.836908	9.03733	36.2198	0.15779	0.0084	9.999e-05	0.8553	3.898749	3.770752	3.945719	3.971008	3.587524	16.047	16.27444	12.70637	14.79674	15.11051	11.37321	26.29101	28.08096	1.417316	30.10163	32.86048	2.120535	0.77789	0.837141	1.440693	4	4.004232	4.024536	3.66748	3.887207	3.91748	3.507568	"34.19.1"	"transport.Major Intrinsic Proteins.PIP"	NA	NA	NA	NA	-10.4920602815753	-7.79123823767683	-7.15188971171972
"266928_at"	"At2g45790"	0.025304	0.025304	0.109686	0.824236	5.40646	32.1328	3.15419	0.0335	9.999e-05	0.07	2.96597	3.125136	3.003662	3.383606	2.74939	7.141678	9.683395	6.897784	9.00709	11.2488	6.555228	3.535821	40.38414	35.58993	37.40314	71.60041	24.88827	1.693902	1.13907	0.281644	6	2.836263	3.275513	2.786133	3.171061	3.491699	2.712646	"10.1.21"	"cell wall.precursor synthesis.phosphomannomutase"	NA	NA	NA	NA	-4.96617464391463	26.1200799027904	16.1658695116743
"266929_at"	"At2g45850"	0.015639	0.015639	0.11231	0.893906	5.31937	60.119	4.31156	0.0348	9.999e-05	0.0318	0.358032	0.233914	0.453044	0.537415	-0.10254	1.397087	1.628991	0.925112	1.341331	1.293114	0.937721	51.01816	76.08585	16.59913	43.04162	37.89977	-3.59466	0.241846	2.77334	0.081977	4	0.482422	0.703979	-0.1123	0.423665	0.37085	-0.09277	"28.99"	"DNA.unspecified"	NA	NA	NA	NA	1.36297010524131	-3.99087529982026	-20.6187142838727
"266938_at"	"At2g18950"	0.024821	0.024821	0.482122	0.960775	7.45177	190.157	2.79401	0.0148	9.999e-05	0.091	0.194838	0.009766	-0.1381	-0.52216	0.967163	1.047578	0.728914	1.96378	0.788258	0.665205	1.946245	-46.655	-62.8821	-30.4191	-59.4985	-65.8211	-15.6108	2.244206	0.596013	0.041446	7	0.067057	-0.45618	0.973633	-0.34326	-0.58813	0.960693	"16.1.3.2"	"secondary metabolism.isoprenoids.tocopherol biosynthesis.homogentisate phytyltransferase"	NA	NA	NA	NA	-0.892920795608473	-24.7542426435072	-8.74026291167407
"266950_at"	"At2g18910"	0.026492	0.026492	0.060508	0.666418	2.33376	8.33799	5.93108	0.1461	0.0033	0.0118	0.394219	0.501221	0.627523	0.445984	0.269653	1.615585	1.171331	1.199515	1.477326	1.58427	1.211551	34.68657	-2.34959	-27.498	21.93675	30.76378	7.239024	0.461046	2.789977	0.044813	6	0.692057	0.228149	0.262451	0.562988	0.663818	0.276855	"35.1.41"	"not assigned.no ontology.hydroxyproline rich proteins"	NA	NA	NA	NA	1.00340554307365	-8.55782889789148	35.2538266297059
"266957_at"	"At2g34640"	0.041724	0.041724	1.061772	0.97006	0.61854	255.397	3.70673	0.4431	9.999e-05	0.0476	1.301744	1.232612	1.48348	0.017395	2.300659	3.230443	0.995691	4.658053	2.420371	1.028838	5.211115	-30.6482	-78.6243	-69.1779	-53.5537	-80.2569	-57.4925	1.623363	0.126183	0.554439	7	1.691732	-0.00623	2.219727	1.275228	0.041016	2.381592	"27.3"	"RNA.regulation of transcription"	NA	NA	NA	NA	11.8732440356518	-25.0761892409184	3.32904485427707
"266968_at"	"At2g39360"	0.05911	0.05911	1.341837	0.966437	5.66336	225.645	2.32391	0.0301	9.999e-05	0.13	-1.16313	-0.91414	-0.74487	0.085022	-2.45605	0.502714	0.954608	0.185542	0.708304	1.178589	0.179005	170.9431	414.496	89.8908	295.6898	558.4122	66.39603	1.618477	1.017774	0.115068	4	-0.99219	-0.06702	-2.43018	-0.49756	0.237061	-2.48193	"30.2.16"	"signalling.receptor kinases.Catharanthus roseus-like RLK1"	NA	NA	NA	NA	-3.5231915145897	40.8960164228567	23.4631387962389
"266977_at"	"At2g39420"	0.081987	0.081987	1.244002	0.949786	19.9895	138.552	3.0748	4e-04	9.999e-05	0.0741	-0.67422	-0.12332	-0.28914	0.734924	-1.64209	0.642594	1.255487	0.305048	1.042273	2.206259	0.336507	110.6532	311.5698	95.37786	209.7325	555.6346	111.6777	2.057624	3.002012	0.305958	4	-0.63802	0.328247	-1.71289	0.059733	1.141602	-1.57129	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	10.3128032309669	62.1977485006085	75.7293384957391
"266980_at"	"At2g39390"	0.020509	0.020509	1.0313	0.984848	0.30055	513.52	6.00112	0.5911	9.999e-05	0.0114	2.355184	2.38897	2.132894	1.35968	3.623657	4.766499	2.316643	12.13066	4.035809	2.842822	12.52492	-60.707	-80.9026	-51.3974	-67.7778	-77.3027	-29.56	1.245737	1.995661	0.183919	7	2.25293	1.212036	3.600586	2.012858	1.507324	3.646729	"29.2.1.2.2.35"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L35"	NA	NA	NA	NA	3.25011170043509	-15.3297000586804	22.7129946219594
"266981_at"	"At2g39460"	0.018496	0.018496	0.359559	0.960808	1.14493	190.721	5.18027	0.3005	9.999e-05	0.0184	4.209188	4.146566	4.075928	3.569641	4.888062	18.88617	11.30701	29.63356	15.05946	12.46782	29.58847	-36.2676	-61.8439	-40.1307	-49.1036	-57.8626	-17.2094	2.018944	0.790512	0.007865	7	4.239258	3.499146	4.88916	3.912598	3.640137	4.886963	"29.2.1.2.2.523"	"protein.synthesis.ribosomal protein.eukaryotic.60S subunit.L23A"	NA	NA	NA	NA	-0.152158566166192	-20.2619694729	10.2662861357689
"266984_at"	"At2g39570"	0.060809	0.060809	0.159008	0.708626	2.24664	9.7945	8.00478	0.1534	0.0017	0.0039	1.205119	1.046061	1.337646	1.236023	0.803101	2.360771	3.048357	1.702985	2.705762	1.820095	1.787738	38.62544	79.0008	29.12551	51.35119	1.809981	-32.7326	0.464759	3.229156	0.159192	4	1.239258	1.608032	0.768066	1.436035	0.864014	0.838135	"35.1"	"not assigned.no ontology"	NA	NA	NA	NA	4.97673203228449	14.6134885594579	-40.2925904019772
"266993_at"	"At2g39210"	0.220653	0.220653	0.749407	0.775667	9.74019	21.4724	1.01288	0.0066	9.999e-05	0.3853	-0.79613	-0.16526	0.06665	-0.1153	-1.39343	0.88629	0.648586	0.332264	1.237522	1.314071	0.4361	166.7429	95.20229	-26.8201	183.7704	201.3235	6.185664	0.643487	2.132305	0.593814	4	-0.17415	-0.62463	-1.5896	0.307454	0.394043	-1.19727	"33.99"	"development.unspecified"	NA	NA	NA	NA	31.2510533792406	39.6294666531271	102.605514149242
